id,id_setor,id_doc
52848,49,51057
52849,8,51059
52853,0,51061
52858,36,51069
52859,40,51070
52861,49,51071
52863,8,51072
52866,40,51073
52869,11,51029
52870,0,51075
52873,45,51086
52876,9,51087
52877,13,51087
52878,11,51086
52881,0,51090
52882,26,51091
52885,12,51091
52886,26,51094
52889,0,51101
52892,0,51103
52895,0,51107
52897,0,51108
52899,0,51109
52901,0,51110
52903,0,51111
52913,0,51139
52916,36,51147
52917,0,51151
52920,0,51154
52923,22,51155
52924,0,51155
52932,41,51163
52936,41,51166
52943,0,51172
52947,0,51180
52950,0,51182
52955,0,51186
52958,0,51188
52966,0,51196
52969,0,51197
52972,0,51198
52975,0,51199
52978,0,51202
52981,25,51206
52982,10,51206
52985,12,51224
52986,21,51225
52988,11,51225
52989,52,51226
52990,36,51226
52991,0,51228
52993,49,51230
52994,52,51231
52995,22,51231
52998,0,51232
53000,52,51235
53001,8,51235
53008,26,51238
53009,0,51239
53011,0,51240
53014,19,51241
53016,30,51246
53020,0,51254
53023,45,51256
53026,29,51256
53027,0,51258
53030,0,51260
53034,0,51261
53036,20,51264
53037,0,51267
53041,11,51273
53042,44,51275
53044,0,51275
53045,44,51277
53047,0,51277
53050,2,51289
53055,0,51294
53056,30,51295
53058,45,51296
53061,0,51298
53066,45,51300
53069,45,51301
53072,0,51302
53075,0,51303
53077,0,51304
53079,0,51305
53081,9,51310
53082,0,51311
53091,4,51325
53093,0,51334
53097,14,50982
53100,0,51345
53102,0,51346
53106,4,51183
53109,0,51354
53110,52,51356
53111,36,51356
53114,0,51357
53115,52,51359
53117,52,51361
53119,0,51363
53122,9,51364
53125,0,51365
53126,45,51369
53129,49,51373
53134,0,51381
53140,0,51388
53142,0,51394
53144,0,51395
53148,49,51396
53149,0,51397
53152,0,51398
53154,0,51399
53160,10,51406
53162,25,51408
53163,10,51408
53165,28,51410
53172,0,51426
53174,0,51430
53180,36,51440
53184,0,51441
53185,0,51443
53187,0,51444
53191,0,51449
53194,0,51454
53204,10,49500
53207,0,51470
53212,0,51475
53213,0,51477
53215,16,50725
53226,26,51488
53229,52,51494
53233,13,51497
53235,0,51498
53238,0,51508
53241,0,51515
53244,0,51519
53246,49,51520
53247,29,51369
53248,0,51529
53254,0,51534
53255,0,51536
53257,0,51537
53267,0,51548
53276,0,51557
53277,0,51560
53283,45,51567
53285,11,51567
53287,0,51568
53289,45,51569
53291,11,51569
53294,0,51576
53297,40,51577
53308,0,51584
53310,0,51585
53313,69,51584
53317,0,51594
53320,0,51596
53324,0,51601
53329,0,51604
53332,23,51606
53335,0,51607
53338,0,51608
53341,49,51609
53343,49,51610
53345,49,51611
53347,0,51612
53350,0,51614
53352,0,51615
53355,0,51616
53359,11,51606
53361,0,51646
53365,0,51648
53379,0,51659
53382,36,51664
53388,0,51680
53390,0,51682
53400,0,51689
53404,0,51697
53408,4,51555
53412,0,51709
53415,11,51711
53416,28,51648
53417,0,51716
53423,9,51730
53429,0,51738
53430,0,51739
53433,0,51741
53436,41,51743
53438,0,51746
53441,0,51747
53444,0,51748
53447,54,49823
53448,0,51751
53451,0,51758
53458,0,51764
53459,0,51768
53461,0,51776
53466,0,51777
53467,8,51781
53469,49,51782
53471,0,51787
53474,0,51788
53479,41,51789
53480,0,51790
53482,49,51791
53488,0,51795
53499,0,51805
53504,0,51814
53509,0,51817
53512,0,51821
53515,0,51823
53518,0,51824
53521,0,51829
53525,0,51830
53526,49,51833
53527,22,51833
53528,0,51834
53530,0,51836
53533,0,51840
53536,0,51842
53538,0,51843
53541,0,51844
53543,9,51852
53548,71,51857
53550,49,51858
53557,49,51880
53559,0,51888
53561,45,51891
53564,0,51892
53566,0,51893
53569,45,51894
53572,0,51896
53578,45,51914
53579,0,51914
53580,0,51920
53585,69,51921
53586,69,51922
53587,0,51931
53590,0,51936
53593,45,51939
53601,30,51891
53602,30,51894
53603,0,51960
53607,0,51961
53610,0,51962
53611,0,51963
53618,0,51973
53620,0,51975
53623,0,51976
53627,0,51980
53632,0,51983
53636,49,51985
53643,9,51931
53644,0,51995
53647,9,51995
53649,45,52009
53650,0,52009
53651,0,52010
53654,0,52011
53659,0,52036
53662,0,52037
53665,45,52039
53671,0,52046
53674,0,52048
53675,4,51698
53682,0,52065
53683,11,52065
53684,39,52068
53686,8,52068
53687,35,52072
53688,36,52072
53694,0,52082
53699,14,45127
53702,0,52095
53704,69,52095
53706,4,52088
53708,0,52102
53714,8,51191
53715,45,52110
53718,49,52112
53719,0,52114
53723,26,52120
53731,0,52127
53735,0,52132
53736,0,52135
53741,45,52137
53744,8,52137
53746,9,52144
53747,13,52144
53748,0,52145
53765,0,52190
53769,0,52191
53772,0,52193
53774,0,52198
53783,45,52206
53784,11,52206
53785,41,52172
53788,0,52213
53790,9,52214
53792,9,52216
53794,0,52217
53798,0,52221
53800,0,52222
53809,37,52232
53811,0,52233
53817,36,52136
53819,0,52269
53822,4,52079
53827,8,52276
53829,4,52136
53832,0,52280
53833,0,52281
53836,8,52281
53837,0,52283
53839,9,52286
53843,0,52291
53849,0,52300
53852,0,52302
53855,0,52303
53860,0,52304
53861,9,52316
53864,28,51515
53865,0,52324
53867,0,52325
53869,0,52326
53871,49,52327
53873,0,52328
53878,0,52338
53881,35,52345
53882,36,52345
53887,0,52362
53889,0,52363
53892,0,52364
53895,0,52366
53897,0,52368
53900,0,52370
53908,0,52386
53911,28,52390
53913,8,52390
53914,28,52391
53916,8,52391
53917,57,52399
53919,8,52399
53920,4,52400
53923,0,52403
53928,0,52406
53929,0,52408
53931,0,52413
53934,4,52415
53937,4,52417
53940,51,52418
53944,0,52429
53948,8,52431
53949,44,52438
53951,0,52438
53954,0,52439
53955,0,52440
53958,9,52444
53960,9,52445
53963,0,52456
53973,14,52325
53975,0,52475
53980,0,52480
53983,11,52483
53986,11,52484
53987,38,52485
53992,0,52492
53995,0,52511
53997,71,52517
54003,0,52522
54006,30,50300
54007,45,52524
54010,36,52525
54013,32,52524
54014,49,52534
54016,49,52536
54017,36,52536
54018,40,52542
54021,0,52543
54026,0,52545
54029,8,52548
54030,11,52548
54031,0,52554
54036,8,52561
54038,11,52561
54039,0,52562
54044,8,52567
54045,0,52569
54047,0,52572
54051,0,52575
54056,4,52489
54057,0,52589
54062,0,52607
54065,0,52610
54068,0,52611
54076,0,52627
54079,71,52627
54080,22,52627
54081,0,52629
54083,0,52630
54087,49,52638
54089,49,52642
54092,49,52647
54093,11,52647
54095,49,52648
54098,49,52649
54101,49,52654
54106,30,52662
54109,0,52672
54116,9,52679
54117,13,52679
54122,0,52689
54123,22,52689
54126,45,52702
54130,0,52706
54132,0,52709
54136,11,52542
54137,0,52713
54140,0,52718
54143,0,52724
54146,11,52567
54149,0,52733
54152,45,52735
54155,0,52736
54158,14,52743
54161,13,52743
54164,11,52750
54165,0,52754
54167,0,52755
54169,0,52756
54171,0,52758
54177,45,52764
54179,13,52764
54180,11,52764
54181,45,52765
54184,49,52766
54185,26,52766
54189,45,52776
54191,11,52776
54193,45,52779
54195,11,52779
54197,0,52781
54201,4,52786
54203,11,52786
54206,13,52787
54207,11,52787
54209,36,52794
54212,0,52795
54217,0,52804
54220,4,52805
54222,11,52805
54225,11,52808
54226,44,52810
54227,14,52810
54228,0,52810
54229,0,52812
54231,0,52813
54233,0,52814
54236,0,52815
54241,11,52830
54243,31,52832
54245,0,52836
54248,8,52838
54251,50,52840
54252,11,52840
54259,0,52843
54262,0,52846
54265,0,52847
54268,0,52853
54271,0,52854
54274,0,52855
54277,45,52830
54280,0,52867
54285,26,52870
54288,2,52872
54293,0,52885
54295,8,52864
54297,0,52890
54300,4,52864
54305,11,52906
54307,0,52908
54311,0,52911
54317,9,52918
54319,0,52919
54322,0,52926
54325,0,52928
54327,8,52929
54330,0,52934
54333,0,52936
54335,0,52937
54338,0,52938
54341,0,52939
54344,0,52940
54347,0,52942
54350,0,52943
54356,13,52958
54357,11,52958
54359,11,52960
54360,11,52961
54366,0,52967
54369,11,52918
54372,8,52975
54373,11,52975
54374,49,52980
54376,31,52986
54378,8,52986
54385,0,52996
54386,0,53001
54389,9,53003
54391,9,53004
54393,0,53011
54397,8,53013
54398,49,53021
54400,0,53022
54406,11,53027
54407,11,53003
54409,11,53029
54411,11,53004
54412,0,53036
54414,0,53037
54422,0,53046
54426,13,53047
54427,11,53047
54428,69,53046
54431,13,53051
54432,11,53051
54435,13,53053
54436,11,53053
54438,45,53055
54439,0,53055
54440,0,53062
54442,49,53069
54448,45,53078
54449,0,53078
54450,49,53085
54451,0,53086
54453,0,53087
54455,49,53088
54456,0,53089
54459,0,53090
54462,0,53091
54464,8,53026
54468,0,53108
54474,0,53116
54475,0,53121
54478,45,53122
54479,0,53122
54491,0,53128
54494,0,53138
54495,4,53026
54496,4,52137
54497,0,53143
54502,0,53144
54503,0,53147
54505,45,53148
54508,44,53150
54510,0,53150
54511,0,53153
54515,45,53155
54516,0,53155
54517,0,53157
54521,9,53166
54524,8,53167
54525,11,53167
54528,8,53174
54532,8,53175
54533,11,53175
54534,0,53176
54537,39,53177
54540,45,53178
54541,0,53178
54542,0,53180
54545,0,53184
54555,45,53193
54556,0,53193
54560,0,53208
54561,11,53208
54562,49,53211
54563,49,53215
54564,14,53215
54566,45,53220
54567,0,53220
54568,0,53224
54570,0,53225
54573,0,53226
54575,0,53230
54580,45,53236
54584,0,53241
54589,45,53245
54590,0,53245
54591,0,53246
54595,49,53252
54596,25,53253
54598,0,53255
54603,0,53268
54605,0,53269
54610,30,53236
54611,9,53286
54614,9,53288
54616,4,48003
54624,8,53298
54627,0,53302
54629,0,53303
54631,69,53303
54632,11,52627
54635,11,52137
54636,0,53313
54645,45,53334
54646,0,53334
54647,41,53336
54649,11,53286
54651,11,53349
54654,11,53351
54657,0,53355
54660,0,53358
54668,22,53368
54674,8,53371
54677,8,53370
54682,45,53377
54683,0,53377
54684,0,53378
54686,0,53379
54690,0,53381
54696,22,53388
54697,0,53388
54700,0,53394
54703,0,53396
54708,11,53399
54709,49,53386
54712,45,53408
54715,0,53410
54718,9,53411
54720,0,53412
54723,0,53413
54725,12,53411
54727,11,53411
54729,11,53418
54733,0,53422
54734,13,53422
54735,0,53424
54738,0,53425
54740,0,53426
54743,36,53427
54749,8,53434
54751,11,51939
54752,8,53439
54757,11,53105
54758,11,53434
54761,0,53451
54762,0,53452
54764,69,53452
54765,0,53456
54767,28,53458
54772,45,53466
54775,69,53463
54776,0,53473
54779,0,53476
54783,45,53479
54784,0,53479
54785,0,53486
54788,9,53488
54789,44,53489
54791,0,53489
54792,49,53490
54796,49,53491
54800,49,53492
54804,49,53493
54808,0,53496
54810,0,53497
54812,0,53498
54817,71,53487
54819,11,53513
54822,0,53519
54825,0,53520
54828,0,53521
54831,0,53522
54833,0,53523
54837,45,53540
54839,29,53466
54840,71,53543
54843,11,53545
54844,56,53547
54845,36,53547
54847,11,53548
54848,45,53549
54851,45,53551
54854,45,53553
54883,0,53569
54888,0,53570
54889,0,53571
54891,0,53573
54899,52,53577
54900,41,53577
54903,45,53588
54906,30,53588
54907,45,53594
54910,11,53594
54912,69,53598
54913,0,53603
54920,49,53608
54924,0,53615
54927,52,53617
54928,36,53617
54930,36,53618
54931,28,53619
54932,11,53619
54935,0,53620
54937,30,53622
54938,20,53623
54941,30,53624
54942,0,53624
54947,22,53630
54949,22,53633
54950,52,53636
54951,29,53636
54953,22,53637
54958,40,53640
54960,11,53640
54962,30,53641
54963,52,53642
54964,29,53642
54966,30,53643
54968,30,53644
54971,0,53658
54975,30,53659
54976,4,53604
54977,14,53665
54979,13,53665
54981,45,53676
54984,40,53677
54986,11,53677
54987,0,53677
54988,0,53681
54993,25,53684
54997,40,53689
54999,11,53689
55002,45,53695
55005,0,53696
55008,45,53697
55011,28,53087
55012,0,53705
55015,0,53706
55018,0,53708
55021,13,51369
55024,11,53712
55025,0,53712
55026,11,53714
55028,0,53718
55032,0,53722
55033,44,53723
55035,0,53723
55038,0,53724
55040,4,53608
55041,11,53729
55044,0,53732
55047,0,53733
55052,0,53743
55055,0,53744
55057,0,53745
55059,0,53746
55064,45,53762
55070,0,53764
55072,22,53770
55075,45,53771
55076,0,53771
55077,0,53774
55081,4,53440
55084,0,53786
55087,9,53793
55092,0,53795
55096,13,53799
55097,9,53800
55100,9,53801
55106,13,53805
55107,45,53807
55113,13,53808
55116,13,53809
55118,0,53811
55122,0,53816
55123,0,53820
55125,0,53821
55128,0,53822
55131,0,53823
55134,49,53824
55135,37,53824
55136,0,53825
55139,30,53807
55140,0,53829
55142,0,53831
55148,45,53839
55149,0,53839
55158,0,53848
55160,0,53851
55162,0,53854
55166,0,53857
55167,40,53859
55171,0,53864
55175,21,53865
55176,0,53865
55182,0,53882
55183,0,53885
55186,45,53886
55189,45,53888
55193,45,53893
55196,49,53899
55198,30,53886
55203,45,53908
55204,0,53908
55205,45,53912
55209,0,53914
55212,0,53918
55214,69,53918
55215,0,53923
55217,0,53925
55220,0,53926
55223,0,53928
55226,0,53931
55229,0,53932
55232,49,53936
55235,49,53937
55238,49,53938
55247,0,53965
55250,0,53970
55252,28,53971
55255,0,53976
55261,11,53980
55264,28,53997
55265,0,53999
55272,22,54010
55273,0,54010
55275,45,54018
55282,0,54025
55295,8,54036
55300,8,54037
55301,0,54044
55303,49,54046
55304,49,54047
55305,0,54048
55308,29,54018
55309,49,54056
55310,0,54057
55314,0,54064
55316,0,54065
55318,69,54065
55320,71,54044
55321,38,54070
55324,0,54072
55328,45,54081
55329,0,54081
55330,0,54084
55333,71,54089
55334,49,54089
55335,0,54090
55338,0,54091
55346,0,54097
55347,0,54098
55349,0,54099
55352,0,54101
55355,0,54102
55357,69,54098
55358,0,54104
55362,45,54109
55367,44,54118
55369,0,54118
55372,0,54120
55375,0,54122
55378,0,54123
55380,67,53980
55385,0,54140
55388,8,54144
55390,0,54145
55401,8,54154
55412,0,54162
55414,45,54163
55422,0,54177
55424,22,52629
55428,0,54188
55431,0,54189
55435,45,54191
55436,0,54191
55437,0,54193
55440,49,54198
55442,14,54206
55445,13,54206
55446,0,54215
55450,8,54225
55455,8,54229
55457,8,54231
55460,45,54238
55461,0,54238
55462,40,54239
55465,11,54239
55466,40,54242
55470,0,54243
55474,0,54247
55479,36,54252
55482,36,54253
55489,0,54263
55490,0,54266
55493,11,54247
55494,0,54280
55497,0,54283
55500,0,54285
55503,0,54286
55506,0,54287
55510,4,54169
55514,45,54300
55515,44,54302
55517,0,54302
55520,0,54303
55521,45,54306
55525,45,54307
55526,0,54307
55527,0,54315
55529,23,54317
55532,11,54317
55540,0,54332
55543,0,54336
55546,0,54337
55551,8,54339
55554,11,54337
55555,0,54345
55558,0,54348
55560,0,54350
55562,0,54352
55564,0,54353
55569,0,54360
55572,50,54362
55584,8,54373
55588,0,54380
55590,0,54381
55594,4,54137
55596,8,54326
55597,8,54251
55598,29,54306
55600,45,54398
55601,0,54398
55602,30,53888
55603,0,54405
55605,4,54326
55606,0,54407
55609,4,54327
55613,0,54422
55616,9,54429
55617,45,54437
55620,0,54438
55624,0,54440
55628,0,54449
55631,45,54450
55632,11,54450
55633,0,54454
55636,4,54340
55637,0,54463
55639,0,54465
55647,45,54473
55648,0,54473
55649,0,54479
55652,0,54490
55656,45,54500
55657,0,54500
55658,0,54505
55662,11,54516
55674,45,54525
55675,0,54525
55679,8,54532
55680,0,54537
55683,45,54538
55684,0,54538
55688,0,54542
55694,45,54546
55697,0,54551
55699,29,54546
55700,0,54553
55706,0,54563
55708,69,54563
55709,0,54567
55712,52,54572
55713,32,54572
55714,0,54574
55716,52,54575
55717,30,54575
55718,0,54576
55722,31,54579
55725,50,54581
55726,49,54581
55727,45,54587
55729,11,54587
55730,8,54587
55731,13,54587
55735,36,54595
55739,22,54601
55740,0,54602
55743,0,54607
55748,0,54614
55751,66,54621
55753,0,54622
55756,23,54623
55761,8,54579
55763,49,54637
55765,4,54642
55768,4,54643
55771,26,54647
55775,44,54652
55777,0,54652
55778,44,54654
55780,0,54654
55781,45,54659
55784,9,54660
55787,29,54659
55788,45,54662
55789,11,54662
55791,22,54663
55792,0,54663
55794,45,54664
55795,0,54664
55796,49,54665
55798,45,54667
55801,0,54668
55804,11,54669
55806,22,54670
55809,22,54672
55812,22,54673
55815,22,54674
55818,22,54678
55825,72,54685
55826,26,54685
55827,45,54687
55833,22,54691
55834,0,54691
55837,0,54695
55840,29,54667
55842,0,54708
55847,22,54710
55850,9,54714
55852,0,54718
55857,22,54709
55858,38,54725
55863,8,54725
55864,0,54728
55868,38,54734
55871,0,54741
55875,9,54743
55876,0,54745
55877,3,54745
55878,0,54746
55881,49,54747
55882,49,54748
55884,49,54750
55886,0,54750
55892,9,54757
55893,71,54757
55895,45,54758
55896,0,54758
55899,45,54765
55901,0,54768
55908,0,54774
55911,45,54779
55914,11,54779
55916,0,54782
55918,69,54782
55919,0,54785
55933,4,54798
55935,4,54799
55937,28,54123
55942,8,54802
55945,0,54807
55948,0,54815
55953,0,54823
55956,0,54828
55959,0,54830
55962,72,54832
55963,26,54832
55964,52,54833
55968,0,54836
55969,44,54842
55971,0,54842
55973,52,54847
55976,45,54849
55977,0,54849
55978,0,54855
55981,0,54860
55983,69,54860
55984,0,54866
55986,0,54867
55989,0,54868
55992,36,54871
55995,0,54873
56000,27,54883
56003,4,53840
56004,10,54883
56007,21,54895
56012,10,54899
56016,0,54902
56020,0,54903
56023,45,54912
56024,11,54912
56027,0,54917
56029,0,54918
56032,45,54920
56033,11,54920
56034,4,54891
56039,45,54930
56044,22,54931
56045,0,54931
56046,4,54898
56047,45,54935
56052,0,54936
56053,29,54935
56054,45,54938
56062,29,54938
56063,36,54950
56068,45,54956
56071,0,54960
56073,26,54963
56077,40,54965
56080,0,54967
56083,0,54971
56086,0,54972
56089,0,54973
56092,0,54974
56095,0,54975
56098,0,54976
56101,0,54977
56104,0,54978
56107,0,54979
56110,0,54980
56113,0,54981
56116,0,54982
56119,0,54983
56123,26,54999
56126,9,55004
56128,22,47844
56129,0,55012
56134,45,55028
56135,0,55028
56136,0,55029
56139,38,55038
56142,49,55045
56145,49,55047
56148,38,55048
56151,49,55049
56156,0,55056
56166,0,55066
56169,0,55070
56172,13,55075
56174,9,55066
56177,36,55083
56180,38,55084
56183,8,55083
56189,8,55102
56190,21,55103
56193,45,55107
56196,45,55108
56198,0,55110
56204,8,54936
56208,0,55119
56211,11,55120
56214,0,55123
56218,45,55125
56219,38,55128
56222,38,55130
56225,38,55139
56228,38,55145
56232,0,55155
56237,0,55159
56238,0,55162
56241,45,55163
56242,11,55163
56244,10,55164
56245,0,55164
56248,0,55168
56249,22,55168
56251,0,55184
56253,0,55185
56256,0,55186
56266,8,55194
56268,8,55197
56269,0,55201
56271,69,55201
56274,0,55207
56276,45,55212
56279,45,55213
56282,0,55217
56284,9,55220
56287,69,55217
56288,29,55212
56289,29,55213
56290,13,55220
56292,45,55227
56293,0,55227
56296,36,55234
56299,8,55234
56300,0,55237
56309,0,55246
56311,22,55247
56312,0,55247
56313,41,55249
56317,0,55249
56320,41,55251
56324,0,55251
56325,41,55252
56329,0,55252
56330,41,55253
56334,0,55253
56336,45,55254
56337,0,55254
56338,14,55256
56339,13,55256
56342,45,55264
56347,0,55266
56352,0,55279
56356,8,55285
56357,0,55292
56362,30,55264
56364,45,55305
56365,0,55305
56369,45,55318
56370,0,55318
56371,30,34695
56372,0,55322
56375,21,55325
56376,0,55325
56377,0,55326
56383,0,55331
56385,0,55332
56387,69,55331
56389,0,55339
56394,0,55346
56397,0,55352
56401,0,55364
56405,44,55367
56407,0,55367
56408,0,55378
56411,0,55388
56416,49,55391
56420,0,55398
56423,0,55400
56426,0,55401
56429,0,55403
56431,0,55404
56434,0,55405
56436,30,55405
56437,0,55407
56440,40,55408
56443,0,55409
56446,0,55410
56449,49,55411
56450,49,55412
56451,4,48658
56454,45,55409
56455,4,54339
56460,45,55421
56461,0,55421
56463,4,55423
56466,49,55424
56467,5,55424
56470,0,55425
56471,9,55428
56476,21,55433
56477,0,55433
56478,30,55407
56479,4,55328
56480,0,55440
56484,10,55451
56485,2,55451
56486,9,55451
56487,25,55451
56488,0,55454
56491,44,55456
56493,0,55456
56494,0,55458
56500,36,55465
56503,45,55467
56506,29,55467
56507,45,55480
56510,0,55481
56512,45,55482
56515,0,55483
56517,9,55484
56519,45,55485
56524,45,55489
56530,65,55503
56532,0,55503
56534,49,55504
56536,0,55504
56538,65,55505
56540,0,55505
56542,65,55506
56544,0,55506
56548,45,55509
56549,0,55509
56550,0,55510
56553,9,55512
56554,4,55513
56557,4,55514
56560,4,55515
56563,4,55516
56568,0,55518
56570,49,55520
56572,0,55526
56577,66,55508
56580,0,55534
56582,0,55539
56590,0,55544
56592,45,55545
56595,11,55518
56596,30,55545
56598,45,55553
56599,0,55553
56602,4,51237
56607,45,55569
56608,0,55569
56609,10,54587
56625,0,55593
56628,45,55594
56631,4,54965
56633,45,55598
56634,0,55598
56639,45,55611
56640,0,55611
56643,0,55620
56646,0,55622
56648,69,55620
56651,0,55626
56656,0,55628
56661,0,55635
56662,0,55637
56665,0,55639
56674,0,55647
56677,0,55648
56684,45,55652
56685,0,55652
56686,35,55653
56688,8,55653
56691,0,55655
56694,0,55657
56698,45,55658
56699,0,55659
56702,0,55663
56705,0,55664
56708,22,55665
56709,0,55665
56711,36,55667
56718,0,55675
56721,41,55678
56722,41,55680
56723,0,55682
56728,0,55683
56729,0,55685
56732,41,55694
56736,0,55699
56737,8,55699
56738,4,55701
56741,0,55703
56744,45,55704
56747,29,55705
56753,29,55709
56754,0,55710
56757,30,55711
56758,0,55712
56761,0,55713
56764,45,55716
56767,45,55717
56774,38,55727
56779,0,55729
56781,38,55731
56785,22,55732
56786,0,55732
56787,26,55733
56790,38,55734
56793,30,55485
56794,11,55107
56795,11,55594
56796,38,55740
56799,22,55605
56801,30,55716
56802,11,55717
56803,8,55731
56804,8,55734
56805,8,55740
56806,0,55752
56810,45,55753
56811,0,55753
56812,45,55755
56815,45,55756
56819,45,55762
56822,36,55764
56825,45,55768
56829,0,55769
56835,0,55773
56840,22,55760
56844,0,55785
56847,0,55786
56849,22,55777
56850,0,55789
56856,21,55799
56859,0,55804
56862,0,55808
56865,8,55812
56867,49,55813
56871,22,55817
56872,0,55817
56873,8,55818
56880,45,55832
56881,0,55832
56882,69,55786
56884,0,55836
56887,35,55837
56889,8,55837
56892,8,55838
56896,0,55844
56904,0,55862
56906,0,55864
56909,0,55865
56912,0,55866
56915,0,55871
56918,0,55872
56921,0,55873
56924,45,55874
56933,45,55836
56934,30,55836
56935,32,55874
56936,30,55877
56938,45,55888
56939,0,55888
56940,31,55889
56942,31,55890
56944,0,55891
56947,0,55892
56950,0,55894
56952,49,55898
56955,49,55900
56958,49,55901
56961,49,55902
56964,49,55903
56968,66,55909
56971,45,55915
56972,0,55915
56973,22,55934
56974,10,55934
56975,22,55935
56976,10,55935
56977,22,55936
56978,10,55936
56979,22,55937
56980,10,55937
56981,22,55938
56982,10,55938
56983,0,55958
56988,0,55959
56989,0,55961
56992,0,55962
56995,0,55967
56999,22,55968
57000,0,55968
57001,28,55969
57005,49,55972
57008,0,55974
57011,0,55976
57014,0,55979
57017,0,55980
57020,0,55983
57023,36,55984
57026,45,55985
57029,45,55987
57037,0,55993
57040,0,55994
57046,0,56003
57050,8,56004
57052,30,55717
57054,30,55480
57055,30,55482
57057,29,55755
57058,29,55756
57059,29,55985
57060,32,55987
57063,0,56023
57065,45,56024
57066,0,56024
57070,45,56031
57079,38,56034
57082,8,56035
57085,0,56037
57088,49,56038
57089,0,56040
57092,45,56044
57095,45,56045
57098,38,56059
57101,0,56069
57104,29,56031
57105,29,56044
57106,29,56045
57107,9,56077
57110,0,56079
57112,22,56010
57113,9,56082
57117,20,56084
57119,10,56089
57123,45,56097
57124,0,56097
57126,8,56098
57129,0,56105
57131,0,56106
57132,3,56106
57133,0,56108
57136,0,56110
57137,22,56110
57139,0,56111
57142,0,56112
57145,0,56113
57147,45,56114
57150,14,56118
57153,45,56105
57154,45,56106
57155,14,56121
57159,32,56114
57160,13,56118
57162,13,56121
57164,0,56131
57166,0,56136
57174,11,56145
57175,0,56145
57176,0,56148
57179,0,56149
57182,45,56151
57187,22,56079
57193,45,56172
57194,0,56172
57195,9,56177
57197,30,56079
57198,0,56180
57202,22,56182
57203,0,56182
57205,45,56188
57206,0,56188
57212,52,56201
57214,0,56209
57217,0,56212
57222,0,56213
57225,0,56214
57226,0,56215
57229,22,56216
57232,0,56222
57238,0,56227
57239,0,56229
57242,0,56231
57246,8,56196
57248,45,56238
57249,0,56238
57252,40,56241
57255,11,56241
57262,0,56248
57266,45,56250
57267,0,56250
57269,45,56251
57270,0,56251
57271,45,56253
57275,72,56257
57278,45,56258
57282,36,56240
57283,38,56264
57286,8,56164
57287,8,56152
57289,71,56236
57290,0,56271
57292,0,56272
57296,0,56279
57304,0,56288
57306,45,55118
57311,22,56214
57313,45,56299
57314,0,56299
57316,4,56164
57319,0,56302
57320,4,56152
57336,45,56329
57338,4,56240
57341,0,56335
57342,22,54918
57345,0,56343
57348,0,56345
57353,0,56347
57355,45,56348
57356,0,56348
57357,10,56329
57364,45,56355
57365,0,56355
57367,0,56359
57376,0,56373
57378,0,56374
57381,45,56375
57384,0,56378
57389,0,56383
57392,0,56386
57395,0,56387
57398,0,56389
57401,0,56390
57404,14,56394
57406,13,56394
57407,22,56397
57410,29,56375
57411,0,56403
57414,45,56403
57415,28,56406
57417,45,56407
57420,11,56407
57421,45,56414
57424,0,56416
57427,45,56417
57435,45,56423
57439,45,56424
57440,0,56424
57444,45,56427
57447,0,56429
57450,8,56421
57451,45,56439
57455,45,56444
57458,45,56450
57461,45,56454
57465,45,56463
57468,45,56464
57471,45,56466
57474,31,56467
57478,49,56501
57481,49,56502
57484,0,56504
57492,45,56513
57495,8,56516
57497,36,56516
57500,39,56518
57502,8,56518
57513,0,56535
57515,7,56536
57518,0,56537
57521,0,56539
57524,0,56540
57530,36,56543
57534,0,56545
57537,45,56547
57543,32,56547
57548,0,56556
57551,30,56403
57552,13,56403
57555,11,56564
57556,8,56564
57557,13,56564
57558,22,56565
57559,45,56565
57561,0,56565
57562,8,56535
57565,8,56574
57568,0,56576
57572,0,56589
57574,45,56145
57576,30,56145
57577,69,56589
57585,0,56599
57588,0,56600
57590,8,56603
57593,0,56604
57598,67,56607
57601,0,56609
57604,4,56614
57607,0,56616
57608,22,56616
57612,0,56621
57618,45,56632
57621,0,56633
57629,38,56645
57633,50,56649
57635,0,56661
57638,0,56662
57641,0,56663
57645,11,56667
57646,12,56606
57647,45,56667
57648,45,56564
57649,0,56678
57653,40,56689
57657,45,56696
57658,0,56696
57659,0,56699
57660,22,56699
57663,45,56704
57664,0,56704
57666,45,56706
57667,0,56706
57668,0,56710
57669,22,56710
57674,50,56718
57675,26,56718
57676,50,56721
57678,50,56725
57679,26,56725
57680,50,56732
57682,50,56734
57683,29,56734
57684,0,56742
57686,69,56742
57687,45,56749
57690,11,56749
57691,23,56753
57694,11,56753
57698,28,56760
57701,45,56761
57704,0,56763
57706,69,56763
57707,0,56768
57710,0,56769
57718,29,56761
57720,0,56783
57723,35,56787
57726,0,56790
57729,0,56793
57733,0,56808
57735,0,56810
57738,49,56811
57739,49,56812
57745,0,56822
57748,0,56823
57749,4,56829
57753,4,51496
57754,0,56839
57756,25,56839
57757,0,56841
57760,0,56842
57764,45,56847
57767,22,56849
57768,0,56849
57769,23,56851
57772,11,56851
57773,0,56851
57774,0,56852
57777,11,56403
57779,11,56858
57783,30,56862
57785,16,56863
57789,0,56870
57791,0,56884
57793,22,56884
57797,8,56901
57800,0,56904
57807,22,56865
57810,45,56911
57814,0,56919
57817,0,56923
57820,0,56924
